Invoice Date,Product,Region,Retailer,Sales Method,State,Price per Unit,Total Sales,Units Sold
2026-07-08,Women's Athletic Footwear,West,Kohl's,In-store,Wyoming,45,2250,50
2026-07-09,Women's Street Footwear,West,Kohl's,In-store,Wyoming,30,1500,50
2026-07-10,Women's Street Footwear,West,Kohl's,In-store,Wyoming,30,1650,55
2026-07-11,Women's Street Footwear,West,Kohl's,In-store,Wyoming,40,2000,50
2026-07-12,Women's Street Footwear,West,Kohl's,In-store,Wyoming,40,2100,53
2026-07-13,Women's Street Footwear,West,Kohl's,In-store,Wyoming,40,2100,53
2026-07-14,Women's Street Footwear,West,Kohl's,In-store,Wyoming,40,2200,55
2026-07-15,Women's Street Footwear,West,Kohl's,In-store,Wyoming,40,2200,55
2026-07-16,Women's Street Footwear,West,Kohl's,In-store,Wyoming,45,2250,50
2026-07-17,Women's Street Footwear,West,Kohl's,In-store,Wyoming,45,2340,52
2026-07-18,Men's Apparel,West,West Gear,In-store,Utah,20,650,33
2026-07-19,Men's Apparel,West,West Gear,In-store,Utah,30,825,28
2026-07-20,Men's Apparel,West,West Gear,In-store,Utah,30,1050,35
2026-07-21,Men's Apparel,West,West Gear,In-store,Utah,35,963,28
2026-07-22,Men's Apparel,West,West Gear,In-store,Utah,35,1313,38
2026-07-23,Men's Apparel,West,West Gear,In-store,Utah,35,1400,40
2026-07-24,Men's Apparel,West,West Gear,In-store,Utah,35,1488,43
2026-07-25,Men's Apparel,West,West Gear,In-store,Utah,40,1200,30
2026-07-26,Men's Apparel,West,West Gear,In-store,Utah,40,1200,30
2026-07-27,Men's Apparel,West,West Gear,In-store,Utah,40,1400,35
2026-07-28,Men's Apparel,West,West Gear,In-store,Utah,40,1600,40
2026-07-29,Men's Athletic Footwear,West,West Gear,In-store,Utah,20,800,40
2026-07-30,Men's Athletic Footwear,West,West Gear,In-store,Utah,20,800,40
2026-07-31,Men's Athletic Footwear,West,West Gear,In-store,Utah,25,813,33
2026-08-01,Men's Athletic Footwear,West,West Gear,In-store,Utah,25,1000,40
2026-08-02,Men's Athletic Footwear,West,West Gear,In-store,Utah,25,1125,45
2026-08-03,Men's Athletic Footwear,West,West Gear,In-store,Utah,30,1050,35
2026-08-04,Men's Athletic Footwear,West,West Gear,In-store,Utah,30,1500,50
2026-08-05,Men's Athletic Footwear,West,West Gear,In-store,Utah,30,1125,38
2026-08-06,Men's Athletic Footwear,West,West Gear,In-store,Utah,30,1650,55
2026-08-07,Men's Athletic Footwear,West,West Gear,In-store,Utah,35,1838,53
2026-08-08,Men's Street Footwear,West,West Gear,In-store,Utah,30,1725,58
2026-08-09,Men's Street Footwear,West,West Gear,In-store,Utah,30,1650,55
2026-08-10,Men's Street Footwear,West,West Gear,In-store,Utah,30,1875,63
2026-08-11,Men's Street Footwear,West,West Gear,In-store,Utah,30,1950,65
2026-08-12,Men's Street Footwear,West,West Gear,In-store,Utah,30,1950,65
2026-08-13,Men's Street Footwear,West,West Gear,In-store,Utah,30,2010,67
2026-08-14,Men's Street Footwear,West,West Gear,In-store,Utah,35,2345,67
2026-08-15,Men's Street Footwear,West,West Gear,In-store,Utah,35,2625,75
2026-08-16,Men's Street Footwear,West,West Gear,In-store,Utah,35,2800,80
2026-08-17,Men's Street Footwear,West,West Gear,In-store,Utah,40,2800,70
2026-08-18,Women's Apparel,West,West Gear,In-store,Utah,25,1125,45
2026-08-19,Women's Apparel,West,West Gear,In-store,Utah,25,1000,40
2026-08-20,Women's Apparel,West,West Gear,In-store,Utah,25,1000,40
2026-08-21,Women's Apparel,West,West Gear,In-store,Utah,30,1200,40
2026-08-22,Women's Apparel,West,West Gear,In-store,Utah,35,1400,40
2026-08-23,Women's Apparel,West,West Gear,In-store,Utah,35,1838,53
2026-08-24,Women's Apparel,West,West Gear,In-store,Utah,40,2300,58
2026-08-25,Women's Apparel,West,West Gear,In-store,Utah,40,2400,60
2026-08-26,Women's Apparel,West,West Gear,In-store,Utah,45,2025,45
2026-08-27,Women's Apparel,West,West Gear,In-store,Utah,45,2250,50
2026-08-28,Women's Apparel,West,West Gear,In-store,Utah,45,1800,40
2026-08-29,Women's Athletic Footwear,West,West Gear,In-store,Utah,10,325,33
2026-08-30,Women's Athletic Footwear,West,West Gear,In-store,Utah,20,500,25
2026-08-31,Women's Athletic Footwear,West,West Gear,In-store,Utah,20,550,28
2026-09-01,Women's Athletic Footwear,West,West Gear,In-store,Utah,20,600,30
2026-09-02,Women's Athletic Footwear,West,West Gear,In-store,Utah,20,750,38
2026-09-03,Women's Athletic Footwear,West,West Gear,In-store,Utah,20,750,38
2026-09-04,Women's Athletic Footwear,West,West Gear,In-store,Utah,20,800,40
2026-09-05,Women's Athletic Footwear,West,West Gear,In-store,Utah,25,625,25
2026-09-06,Women's Athletic Footwear,West,West Gear,In-store,Utah,25,688,28
2026-09-07,Women's Athletic Footwear,West,West Gear,In-store,Utah,25,1063,43
2026-09-08,Women's Athletic Footwear,West,West Gear,In-store,Utah,30,1200,40
2026-09-09,Women's Street Footwear,West,West Gear,In-store,Utah,10,350,35
2026-09-10,Women's Street Footwear,West,West Gear,In-store,Utah,15,488,33
2026-09-11,Women's Street Footwear,West,West Gear,In-store,Utah,20,600,30
2026-09-12,Women's Street Footwear,West,West Gear,In-store,Utah,20,690,35
2026-09-13,Women's Street Footwear,West,West Gear,In-store,Utah,20,800,40
2026-09-14,Women's Street Footwear,West,West Gear,In-store,Utah,20,850,43
2026-09-15,Women's Street Footwear,West,West Gear,In-store,Utah,25,875,35
2026-09-16,Women's Street Footwear,West,West Gear,In-store,Utah,25,1188,48
2026-09-17,Women's Street Footwear,West,West Gear,In-store,Utah,30,1350,45
2026-09-18,Women's Street Footwear,West,West Gear,In-store,Utah,30,1350,45
2026-09-19,Men's Athletic Footwear,Northeast,West Gear,Online,Maine,41,45,11
2026-09-20,Men's Athletic Footwear,Northeast,West Gear,Online,Pennsylvania,44,51,12
2026-09-21,Men's Street Footwear,Northeast,West Gear,Online,Maine,33,32,10
2026-09-22,Men's Street Footwear,Northeast,West Gear,Online,Pennsylvania,32,39,12
2026-09-23,Women's Athletic Footwear,Northeast,West Gear,Online,Maine,43,25,6
2026-09-24,Women's Athletic Footwear,Northeast,West Gear,Online,Pennsylvania,43,37,9
2026-09-25,Women's Street Footwear,Northeast,West Gear,Online,Maine,43,43,10
2026-09-26,Women's Street Footwear,Northeast,West Gear,Online,Pennsylvania,41,48,12
2026-09-27,Men's Apparel,South,Foot Locker,Online,Louisiana,85,4463,53
2026-09-28,Men's Apparel,South,Foot Locker,Online,Louisiana,82,107,13
2026-09-29,Women's Apparel,South,Foot Locker,Online,Louisiana,90,5625,63
2026-09-30,Women's Apparel,South,Foot Locker,Online,Louisiana,87,152,18
2026-10-01,Women's Athletic Footwear,South,Foot Locker,Online,Louisiana,75,4500,60
2026-10-02,Women's Athletic Footwear,South,Foot Locker,Online,Louisiana,72,112,16
2026-10-03,Women's Street Footwear,South,Foot Locker,Online,Louisiana,75,4500,60
2026-10-04,Women's Street Footwear,South,Foot Locker,Online,Louisiana,69,112,16
2026-10-05,Men's Apparel,South,West Gear,Online,Louisiana,50,1750,35
2026-10-06,Men's Apparel,South,West Gear,Online,Louisiana,55,1513,28
2026-10-07,Men's Apparel,South,West Gear,Online,Louisiana,65,3088,48
2026-10-08,Men's Apparel,South,West Gear,Online,Louisiana,70,3325,48
2026-10-09,Men's Apparel,South,West Gear,Online,Louisiana,95,4275,45
2026-10-10,Men's Apparel,South,West Gear,Online,Louisiana,95,6175,65
2026-10-11,Men's Apparel,South,West Gear,Online,Louisiana,51,39,8
2026-10-12,Men's Apparel,South,West Gear,Online,Louisiana,68,81,12
2026-10-13,Men's Apparel,South,West Gear,Online,Louisiana,43,23,5
2026-10-14,Men's Apparel,South,West Gear,Online,Louisiana,92,108,12
2026-10-15,Men's Apparel,South,West Gear,Online,Louisiana,86,163,19
2026-10-16,Men's Apparel,South,West Gear,Online,Louisiana,36,23,7
2026-10-17,Men's Apparel,South,West Gear,Online,Louisiana,47,45,10
2026-10-18,Men's Apparel,South,West Gear,Online,Louisiana,64,88,14
2026-10-19,Men's Apparel,South,West Gear,Online,Louisiana,48,24,5
2026-10-20,Men's Apparel,South,West Gear,Online,Louisiana,56,22,4
2026-10-21,Men's Athletic Footwear,South,West Gear,Online,Louisiana,45,3150,70
2026-10-22,Men's Athletic Footwear,South,West Gear,Online,Louisiana,50,2500,50
2026-10-23,Men's Athletic Footwear,South,West Gear,Online,Louisiana,50,2875,58
2026-10-24,Men's Athletic Footwear,South,West Gear,Online,Louisiana,70,4900,70
2026-10-25,Men's Athletic Footwear,South,West Gear,Online,Louisiana,80,6400,80
2026-10-26,Men's Athletic Footwear,South,West Gear,Online,Louisiana,85,7013,83
2026-10-27,Men's Athletic Footwear,South,West Gear,Online,Louisiana,95,7125,75
2026-10-28,Men's Athletic Footwear,South,West Gear,Online,Louisiana,52,46,9
2026-10-29,Men's Athletic Footwear,South,West Gear,Online,Louisiana,72,156,22
2026-10-30,Men's Athletic Footwear,South,West Gear,Online,Louisiana,46,58,13
2026-10-31,Men's Athletic Footwear,South,West Gear,Online,Louisiana,77,184,24
2026-11-01,Men's Athletic Footwear,South,West Gear,Online,Louisiana,42,88,21
2026-11-02,Men's Athletic Footwear,South,West Gear,Online,Louisiana,47,47,10
2026-11-03,Men's Athletic Footwear,South,West Gear,Online,Louisiana,65,137,21
2026-11-04,Men's Athletic Footwear,South,West Gear,Online,Louisiana,45,70,16
2026-11-05,Men's Athletic Footwear,South,West Gear,Online,Louisiana,51,52,10
2026-11-06,Men's Athletic Footwear,South,West Gear,Online,Louisiana,92,187,20
2026-11-07,Men's Athletic Footwear,South,West Gear,Online,Texas,49,95,19
2026-11-08,Men's Street Footwear,South,West Gear,Online,Louisiana,35,1400,40
2026-11-09,Men's Street Footwear,South,West Gear,Online,Louisiana,40,2500,63
2026-11-10,Men's Street Footwear,South,West Gear,Online,Louisiana,45,2250,50
2026-11-11,Men's Street Footwear,South,West Gear,Online,Louisiana,60,4950,83
2026-11-12,Men's Street Footwear,South,West Gear,Online,Louisiana,70,5600,80
2026-11-13,Men's Street Footwear,South,West Gear,Online,Louisiana,90,8100,90
2026-11-14,Men's Street Footwear,South,West Gear,Online,Louisiana,95,8075,85
2026-11-15,Men's Street Footwear,South,West Gear,Online,Louisiana,39,73,19
2026-11-16,Men's Street Footwear,South,West Gear,Online,Louisiana,44,65,15
2026-11-17,Men's Street Footwear,South,West Gear,Online,Louisiana,58,144,25
2026-11-18,Men's Street Footwear,South,West Gear,Online,Louisiana,86,219,26
2026-11-19,Men's Street Footwear,South,West Gear,Online,Louisiana,48,68,14
2026-11-20,Men's Street Footwear,South,West Gear,Online,Louisiana,69,166,24
2026-11-21,Men's Street Footwear,South,West Gear,Online,Louisiana,43,69,16
2026-11-22,Men's Street Footwear,South,West Gear,Online,Louisiana,86,232,27
2026-11-23,Men's Street Footwear,South,West Gear,Online,Louisiana,34,38,11
2026-11-24,Men's Street Footwear,South,West Gear,Online,Louisiana,43,62,15
2026-11-25,Men's Street Footwear,South,West Gear,Online,Texas,37,77,21
2026-11-26,Women's Apparel,South,West Gear,Online,Louisiana,40,1200,30
2026-11-27,Women's Apparel,South,West Gear,Online,Louisiana,55,2200,40
2026-11-28,Women's Apparel,South,West Gear,Online,Louisiana,65,3738,58
2026-11-29,Women's Apparel,South,West Gear,Online,Louisiana,70,2100,30
2026-11-30,Women's Apparel,South,West Gear,Online,Louisiana,85,5100,60
2026-12-01,Women's Apparel,South,West Gear,Online,Louisiana,110,7150,65
2026-12-02,Women's Apparel,South,West Gear,Online,Louisiana,110,8250,75
2026-12-03,Women's Apparel,South,West Gear,Online,Louisiana,41,39,10
2026-12-04,Women's Apparel,South,West Gear,Online,Louisiana,59,99,17
2026-12-05,Women's Apparel,South,West Gear,Online,Louisiana,50,54,11
2026-12-06,Women's Apparel,South,West Gear,Online,Louisiana,44,46,11
2026-12-07,Women's Apparel,South,West Gear,Online,Louisiana,81,141,17
2026-12-08,Women's Apparel,South,West Gear,Online,Louisiana,100,195,20
2026-12-09,Women's Apparel,South,West Gear,Online,Louisiana,103,168,16
2026-12-10,Women's Apparel,South,West Gear,Online,Louisiana,63,57,9
2026-12-11,Women's Apparel,South,West Gear,Online,Louisiana,39,29,8
2026-12-12,Women's Apparel,South,West Gear,Online,Louisiana,55,58,11
2026-12-13,Women's Athletic Footwear,South,West Gear,Online,Louisiana,40,1500,38
2026-12-14,Women's Athletic Footwear,South,West Gear,Online,Louisiana,45,1125,25
2026-12-15,Women's Athletic Footwear,South,West Gear,Online,Louisiana,50,2500,50
2026-12-16,Women's Athletic Footwear,South,West Gear,Online,Louisiana,75,3563,48
2026-12-17,Women's Athletic Footwear,South,West Gear,Online,Louisiana,85,4888,58
2026-12-18,Women's Athletic Footwear,South,West Gear,Online,Louisiana,90,5400,60
2026-12-19,Women's Athletic Footwear,South,West Gear,Online,Louisiana,36,38,11
2026-12-20,Women's Athletic Footwear,South,West Gear,Online,Louisiana,48,60,13
2026-12-21,Women's Athletic Footwear,South,West Gear,Online,Louisiana,41,26,6
2026-12-22,Women's Athletic Footwear,South,West Gear,Online,Louisiana,44,37,9
2026-12-23,Women's Athletic Footwear,South,West Gear,Online,Louisiana,39,29,7
2026-12-24,Women's Athletic Footwear,South,West Gear,Online,Louisiana,74,95,13
2026-12-25,Women's Athletic Footwear,South,West Gear,Online,Louisiana,86,144,17
2026-12-26,Women's Athletic Footwear,South,West Gear,Online,Louisiana,44,32,7
2026-12-27,Women's Athletic Footwear,South,West Gear,Online,Louisiana,50,42,8
2026-12-28,Women's Athletic Footwear,South,West Gear,Online,Louisiana,82,132,16
2026-12-29,Women's Athletic Footwear,South,West Gear,Online,Texas,48,84,18
2026-12-30,Women's Street Footwear,South,West Gear,Online,Louisiana,40,2100,53
2026-12-31,Women's Street Footwear,South,West Gear,Online,Louisiana,45,1350,30
2027-01-01,Women's Street Footwear,South,West Gear,Online,Louisiana,45,1800,40
2027-01-02,Women's Street Footwear,South,West Gear,Online,Louisiana,75,5250,70
2027-01-03,Women's Street Footwear,South,West Gear,Online,Louisiana,85,5950,70
2027-01-04,Women's Street Footwear,South,West Gear,Online,Louisiana,95,6650,70
2027-01-05,Women's Street Footwear,South,West Gear,Online,Louisiana,42,42,10
2027-01-06,Women's Street Footwear,South,West Gear,Online,Louisiana,49,55,11
2027-01-07,Women's Street Footwear,South,West Gear,Online,Louisiana,52,55,11
2027-01-08,Women's Street Footwear,South,West Gear,Online,Louisiana,38,52,14
2027-01-09,Women's Street Footwear,South,West Gear,Online,Louisiana,43,34,8
2027-01-10,Women's Street Footwear,South,West Gear,Online,Louisiana,90,176,20
2027-01-11,Women's Street Footwear,South,West Gear,Online,Louisiana,56,65,12
2027-01-12,Women's Street Footwear,South,West Gear,Online,Louisiana,70,132,19
2027-01-13,Women's Street Footwear,South,West Gear,Online,Louisiana,83,168,20
2027-01-14,Women's Street Footwear,South,West Gear,Online,Texas,46,100,22
2027-01-15,Men's Apparel,Southeast,Foot Locker,Online,Georgia,65,2600,40
2027-01-16,Men's Apparel,Southeast,Foot Locker,Online,Georgia,64,74,12
2027-01-17,Men's Apparel,Southeast,Foot Locker,Online,Virginia,58,32,6
2027-01-18,Men's Apparel,Southeast,Foot Locker,Online,Virginia,49,17,4
2027-01-19,Men's Apparel,Southeast,Foot Locker,Online,Virginia,64,68,11
2027-01-20,Men's Apparel,Southeast,Foot Locker,Online,Virginia,81,84,10
2027-01-21,Men's Apparel,Southeast,Foot Locker,Online,Virginia,51,15,3
2027-01-22,Men's Apparel,Southeast,Foot Locker,Online,Virginia,44,22,5
2027-01-23,Men's Apparel,Southeast,Foot Locker,Online,Virginia,53,46,9
2027-01-24,Men's Apparel,Southeast,Foot Locker,Online,Virginia,42,16,4
2027-01-25,Men's Apparel,Southeast,Foot Locker,Online,Virginia,73,81,11
2027-01-26,Men's Apparel,Southeast,Foot Locker,Online,Virginia,85,138,16
2027-01-27,Men's Athletic Footwear,Southeast,Foot Locker,Online,Virginia,51,50,10
2027-01-28,Men's Athletic Footwear,Southeast,Foot Locker,Online,Virginia,74,167,23
2027-01-29,Men's Athletic Footwear,Southeast,Foot Locker,Online,Virginia,52,59,11
2027-01-30,Men's Athletic Footwear,Southeast,Foot Locker,Online,Virginia,62,109,18
2027-01-31,Men's Athletic Footwear,Southeast,Foot Locker,Online,Virginia,45,38,9
2027-02-01,Men's Athletic Footwear,Southeast,Foot Locker,Online,Virginia,59,41,7
2027-02-02,Men's Athletic Footwear,Southeast,Foot Locker,Online,Virginia,76,154,20
2027-02-03,Men's Athletic Footwear,Southeast,Foot Locker,Online,Virginia,47,79,17
2027-02-04,Men's Athletic Footwear,Southeast,Foot Locker,Online,Virginia,51,72,14
2027-02-05,Men's Athletic Footwear,Southeast,Foot Locker,Online,Virginia,81,164,20
2027-02-06,Men's Street Footwear,Southeast,Foot Locker,Online,Virginia,38,39,10
2027-02-07,Men's Street Footwear,Southeast,Foot Locker,Online,Virginia,83,199,24
2027-02-08,Men's Street Footwear,Southeast,Foot Locker,Online,Virginia,46,58,13
2027-02-09,Men's Street Footwear,Southeast,Foot Locker,Online,Virginia,38,54,14
2027-02-10,Men's Street Footwear,Southeast,Foot Locker,Online,Virginia,42,65,16
2027-02-11,Men's Street Footwear,Southeast,Foot Locker,Online,Virginia,53,123,23
2027-02-12,Men's Street Footwear,Southeast,Foot Locker,Online,Virginia,60,135,23
2027-02-13,Men's Street Footwear,Southeast,Foot Locker,Online,Virginia,52,64,12
2027-02-14,Men's Street Footwear,Southeast,Foot Locker,Online,Virginia,46,52,11
2027-02-15,Men's Street Footwear,Southeast,Foot Locker,Online,Virginia,79,201,26
2027-02-16,Women's Apparel,Southeast,Foot Locker,Online,Georgia,70,3500,50
2027-02-17,Women's Apparel,Southeast,Foot Locker,Online,Georgia,64,86,14
2027-02-18,Women's Apparel,Southeast,Foot Locker,Online,Virginia,74,110,15
2027-02-19,Women's Apparel,Southeast,Foot Locker,Online,Virginia,96,173,18
2027-02-20,Women's Apparel,Southeast,Foot Locker,Online,Virginia,96,175,18
2027-02-21,Women's Apparel,Southeast,Foot Locker,Online,Virginia,49,38,8
2027-02-22,Women's Apparel,Southeast,Foot Locker,Online,Virginia,73,55,8
2027-02-23,Women's Apparel,Southeast,Foot Locker,Online,Virginia,38,31,8
2027-02-24,Women's Apparel,Southeast,Foot Locker,Online,Virginia,42,29,7
2027-02-25,Women's Apparel,Southeast,Foot Locker,Online,Virginia,56,85,15
2027-02-26,Women's Apparel,Southeast,Foot Locker,Online,Virginia,59,60,10
2027-02-27,Women's Apparel,Southeast,Foot Locker,Online,Virginia,64,50,8
2027-02-28,Women's Athletic Footwear,Southeast,Foot Locker,Online,Georgia,55,2613,48
2027-03-01,Women's Athletic Footwear,Southeast,Foot Locker,Online,Georgia,51,65,13
2027-03-02,Women's Athletic Footwear,Southeast,Foot Locker,Online,Virginia,48,31,7
2027-03-03,Women's Athletic Footwear,Southeast,Foot Locker,Online,Virginia,82,122,15
2027-03-04,Women's Athletic Footwear,Southeast,Foot Locker,Online,Virginia,42,24,6
